condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
clean,output,0.3,0.6,101,5,2.202681003570557,19.2,2.1490501708984375,17.6,0.8691647350788116,0.07528787106275558,0.06505740154534578,0.0,49.20353963971138
clean,output,0.3,0.6,101,6,2.136484365463257,20.65,2.1211871337890624,19.9,0.8561757653951645,0.07436269521713257,0.06833132728934288,0.0,33.938052505254745
clean,output,0.3,0.05,202,1,2.321446220397949,9.4,2.2759447021484376,14.8,0.828172117471695,0.065818109549582,0.0600277129560709,0.044247787445783615,27.433628030121326
clean,output,0.3,0.05,202,2,2.1893012313842775,19.05,2.069462951660156,21.0,0.7996916472911835,0.05635724123567343,0.053909712471067905,0.0,2.2566371597349644
clean,output,0.3,0.05,202,3,2.115160327911377,22.5,2.0093783569335937,25.1,0.7801322937011719,0.060868438333272934,0.05785708501935005,0.044247787445783615,1.3274336233735085
clean,output,0.3,0.05,202,4,1.9557776622772216,27.35,1.9137379760742188,27.2,0.7824990004301071,0.05621769931167364,0.05352124944329262,0.044247787445783615,0.5309734493494034
clean,output,0.3,0.05,202,5,1.8985873308181762,29.9,1.9039146728515626,28.6,0.773384302854538,0.05689089931547642,0.05507054552435875,0.13274336233735085,0.6637168116867542
clean,output,0.3,0.05,202,6,1.864778519630432,32.75,1.8840048217773437,29.1,0.7932562977075577,0.05913111846894026,0.05691177397966385,0.0,1.5486725606024265
clean,tensor,0.3,0.05,202,1,2.321528923034668,9.4,2.280775634765625,13.4,0.8287089914083481,0.035771778319031,0.0,0.0,26.829268783330917
clean,tensor,0.3,0.05,202,2,2.1965144157409666,19.55,2.0866220092773435,21.7,0.8052118420600891,0.02534739626571536,0.0,0.0,0.0
clean,tensor,0.3,0.05,202,3,2.234088363647461,19.0,2.104913330078125,20.9,0.7933935970067978,0.037925868993625045,0.0,0.0,0.0
clean,tensor,0.3,0.05,202,4,2.0460921745300293,23.5,1.9899260864257813,24.9,0.7901530563831329,0.031257588881999254,0.0,0.0,0.0
clean,tensor,0.3,0.05,202,5,1.9645598726272584,29.45,1.94608349609375,28.1,0.8104443699121475,0.02868574159219861,0.0,0.0,0.0
clean,tensor,0.3,0.05,202,6,1.92657839012146,31.6,1.9376170043945313,28.4,0.8059640377759933,0.027858021669089794,0.0,0.0,0.0
clean,tensor,0.3,0.2,202,1,2.3448823318481447,9.55,2.302798583984375,12.7,0.8371368199586868,0.024178055580705404,0.0,0.0,26.219511404633522
clean,tensor,0.3,0.2,202,2,2.203818778991699,17.5,2.1746065673828125,15.6,0.7883462756872177,0.03150335792452097,0.0,0.0,0.0
