condition,scope,adaptation_rate,learning_rate,seed,initial_state_hash,epoch_order_hash,best_validation_accuracy,final_validation_accuracy,selected_test_accuracy,mean_validation_accuracy,final_validation_loss,mean_validation_loss,best_epoch,elapsed_seconds,steps,diverged,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
noise20,tensor,0.3,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,32.8,30.7,29.65,24.333333333333332,1.9325615234375,2.0546199645996093,5,1.548089042014908,48,False,0.8079489469528198,0.025607565805936854,0.0,0.0,4.471544704089562
noise20,output,0.3,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,32.5,31.3,29.85,24.5,1.9341063842773438,2.0545767313639325,5,1.5478424169996288,48,False,0.7965062310298284,0.05581181248029073,0.05363105749711394,0.0,4.852507309988141
noise20,output,0.3,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,28.9,28.8,30.1,24.28333333333333,1.934292236328125,2.0574446411132814,5,1.5450081670132931,48,False,0.7905844151973724,0.06036999480177959,0.0572367743588984,0.022123893722891808,5.228613534321387
noise20,tensor,0.3,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,25.4,25.2,24.4,21.016666666666666,2.058482177734375,2.153245371500651,4,1.5442158329824451,48,False,0.7923483302195867,0.03788242721930146,0.0,0.0,4.573170747607946
noise20,tensor,0.3,0.6,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,23.2,23.2,23.9,16.849999999999998,2.060557922363281,2.2056060689290367,6,1.5867633339948952,48,False,0.7882865418990453,0.04471999003241459,0.0,0.0,8.536585327237844
noise20,output,0.3,0.6,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,24.8,24.8,25.9,18.25,2.035777038574219,2.1711598409016926,6,1.5810927499842364,48,False,0.7822541271646818,0.07088003509367506,0.06588853740443786,0.39823008701205254,7.758112158626318
noise20,output,1.0,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,31.7,31.7,31.65,24.8,1.9412412109375,2.0647015584309893,5,1.5645411670266185,48,False,0.7920183936754862,0.19176042762895426,0.18127306457608938,11.87315642212828,44.33628339320421
noise20,tensor,1.0,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,31.4,31.4,31.15,24.416666666666668,1.9260028686523438,2.052361022949219,6,1.5746494999912102,48,False,0.7996984149018923,0.08343890899171431,0.0,5.894308940817912,26.524389969805878
noise20,tensor,1.0,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,28.2,27.5,26.5,22.766666666666666,1.9663150634765625,2.0911800231933593,4,1.5543032079876866,48,False,0.7946190262834231,0.09357800777070224,0.0,3.150406386703253,30.284552772839863
noise20,output,1.0,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,29.1,28.3,28.45,22.516666666666666,1.9435379638671875,2.073867462158203,5,1.5460393750108778,48,False,0.802560438712438,0.19608597240100303,0.18539470185836157,11.069321601341167,48.429203405976295
