condition,scope,adaptation_rate,learning_rate,seed,initial_state_hash,epoch_order_hash,best_validation_accuracy,final_validation_accuracy,selected_test_accuracy,mean_validation_accuracy,final_validation_loss,mean_validation_loss,best_epoch,elapsed_seconds,steps,diverged,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
noise20,tensor,0.1,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,25.7,25.7,27.45,21.666666666666668,1.9982435913085939,2.100899698893229,6,1.6021042079955805,48,False,0.799162524441878,0.016062152106314898,0.0,0.0,4.471544673045476
noise20,output,0.1,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,27.3,26.9,26.9,22.983333333333334,1.9659932250976562,2.07799408976237,5,1.533183833991643,48,False,0.793684276441733,0.029707702109590173,0.027839984744787216,0.0,4.424778853232662
noise20,output,0.1,0.6,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,18.9,18.5,18.05,14.533333333333333,2.1346767578125,2.248485595703125,5,1.5395647090044804,48,False,0.7937026843428612,0.04437699091310302,0.03741290234029293,0.007374631240963936,8.067846732834974
noise20,tensor,0.1,0.6,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,18.3,18.2,19.6,14.433333333333332,2.2099913330078125,2.2759473673502604,5,1.551005042012548,48,False,0.7984790628155073,0.03756714740302414,0.0,0.0,11.077235701183477
clean,tensor,0.1,0.05,303,fb9860a22b55f20884a38177450862ca4c287aaf47b68ed47ef8bf5f8c8e62a1,07fafc7c97fae9d48e7cd393b919ccb8525600a78c28b3dfa9db1772456052eb,32.3,32.0,31.3,26.2,1.8611602783203125,2.0194589436848958,5,1.5476049999997485,48,False,0.8166986033320427,0.013595958356745541,0.0,0.0,4.369918691615264
clean,output,0.1,0.05,303,fb9860a22b55f20884a38177450862ca4c287aaf47b68ed47ef8bf5f8c8e62a1,07fafc7c97fae9d48e7cd393b919ccb8525600a78c28b3dfa9db1772456052eb,30.3,30.2,29.7,24.71666666666667,1.8963015747070313,2.0499829915364582,5,1.5555905420042109,48,False,0.8021056925257047,0.028419245306092005,0.027112762986992795,0.0,5.302359939863284
clean,output,0.1,0.2,303,fb9860a22b55f20884a38177450862ca4c287aaf47b68ed47ef8bf5f8c8e62a1,07fafc7c97fae9d48e7cd393b919ccb8525600a78c28b3dfa9db1772456052eb,25.4,25.4,25.95,17.2,2.0003300170898437,2.183497487386068,6,1.5807724999904167,48,False,0.7856721207499504,0.03673008689656854,0.03487951300727824,0.0,3.4660765590767064
clean,tensor,0.1,0.2,303,fb9860a22b55f20884a38177450862ca4c287aaf47b68ed47ef8bf5f8c8e62a1,07fafc7c97fae9d48e7cd393b919ccb8525600a78c28b3dfa9db1772456052eb,23.8,23.8,23.1,17.133333333333333,2.066016845703125,2.212625813802083,6,1.5522153750061989,48,False,0.7993202383319536,0.02256816264707595,0.0,0.0,1.626016292721033
clean,tensor,0.1,0.6,303,fb9860a22b55f20884a38177450862ca4c287aaf47b68ed47ef8bf5f8c8e62a1,07fafc7c97fae9d48e7cd393b919ccb8525600a78c28b3dfa9db1772456052eb,28.3,27.0,27.35,20.05,1.9827733154296876,2.118961720784505,5,1.553430792002473,48,False,0.788310798505942,0.021613124816212803,0.0,0.0,4.776422741512458
clean,output,0.1,0.6,303,fb9860a22b55f20884a38177450862ca4c287aaf47b68ed47ef8bf5f8c8e62a1,07fafc7c97fae9d48e7cd393b919ccb8525600a78c28b3dfa9db1772456052eb,27.6,27.6,26.85,19.5,1.9774345703125,2.129324503580729,6,1.566764916991815,48,False,0.7870419944326082,0.03776253969408572,0.03543220309074968,0.0,4.284660642345746
noise20,output,0.1,0.05,303,fb9860a22b55f20884a38177450862ca4c287aaf47b68ed47ef8bf5f8c8e62a1,07fafc7c97fae9d48e7cd393b919ccb8525600a78c28b3dfa9db1772456052eb,32.7,32.5,30.55,26.316666666666666,1.9359234619140624,2.052919932047526,5,1.5553364579973277,48,False,0.8013765166203181,0.026492616937806208,0.025239615662333865,0.0,4.859882049883406
