condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
noise20,tensor,0.1,0.05,202,3,2.1618997192382814,21.7,2.088210205078125,21.9,0.8107644468545914,0.012990933610126376,0.0,0.0,0.0
noise20,tensor,0.1,0.05,202,4,2.1056977977752687,23.1,1.977808837890625,26.5,0.8060400635004044,0.012571990257129073,0.0,0.0,0.0
noise20,tensor,0.1,0.05,202,5,2.057870349884033,26.95,1.95094921875,31.2,0.8043585419654846,0.011699445778504014,0.0,0.0,0.0
noise20,tensor,0.1,0.05,202,6,2.0314013614654542,28.55,1.9365863037109374,30.9,0.8024424612522125,0.011086828075349331,0.0,0.0,0.0
noise20,tensor,0.1,0.2,202,1,2.356036317825317,8.95,2.2972049560546877,13.4,0.8673366606235504,0.012463892344385386,0.0,0.0,26.829268038272858
noise20,tensor,0.1,0.2,202,2,2.2626543941497803,13.85,2.1684664306640626,16.9,0.7901600897312164,0.020093144848942757,0.0,0.0,0.0
noise20,tensor,0.1,0.2,202,3,2.2340367336273195,16.4,2.0781485595703124,24.6,0.7861605137586594,0.01806603348813951,0.0,0.0,0.0
noise20,tensor,0.1,0.2,202,4,2.143113742828369,21.35,2.0452975463867187,23.8,0.7749638557434082,0.011984668672084808,0.0,0.0,0.0
noise20,tensor,0.1,0.2,202,5,2.1079647617340087,21.2,2.018037109375,25.6,0.7844430953264236,0.017025621375069022,0.0,0.0,0.0
noise20,tensor,0.1,0.2,202,6,2.089550624847412,24.7,1.9982435913085939,25.7,0.79191093146801,0.016739551909267902,0.0,0.0,0.0
noise20,output,0.1,0.2,202,1,2.3553734645843507,8.85,2.293263427734375,15.3,0.8594436794519424,0.02965707564726472,0.027187799103558064,0.0,26.15044303238392
noise20,output,0.1,0.2,202,2,2.2579917011260986,14.35,2.1385191650390625,17.3,0.7821872234344482,0.03699954180046916,0.034185703843832016,0.0,0.2654867246747017
noise20,output,0.1,0.2,202,3,2.20733687210083,16.95,2.0736986083984377,25.6,0.7770603746175766,0.031641069799661636,0.030224834568798542,0.0,0.13274336233735085
noise20,output,0.1,0.2,202,4,2.124770950317383,21.7,2.00808935546875,25.5,0.7790481597185135,0.026945259887725115,0.02601152891293168,0.0,0.0
noise20,output,0.1,0.2,202,5,2.0877967700958253,22.65,1.9884007568359374,27.3,0.7825735360383987,0.02641978207975626,0.024542822036892176,0.0,0.0
noise20,output,0.1,0.2,202,6,2.0713361244201662,25.5,1.9659932250976562,26.9,0.7817926853895187,0.026583483442664146,0.02488722000271082,0.0,0.0
noise20,output,0.1,0.6,202,1,2.3910777950286866,9.3,2.335127197265625,11.2,0.8522965908050537,0.03358355537056923,0.031559464521706104,0.0,27.16814186424017
noise20,output,0.1,0.6,202,2,2.318118740081787,10.9,2.3138582763671875,9.4,0.7259606122970581,0.05336853675544262,0.050348169170320034,0.044247787445783615,0.044247787445783615
noise20,output,0.1,0.6,202,3,2.3061077308654787,10.0,2.2847698974609374,12.2,0.7402902692556381,0.04305208381265402,0.038134949281811714,0.0,0.0
noise20,output,0.1,0.6,202,4,2.2788782653808592,13.1,2.245445556640625,17.0,0.7900555431842804,0.047047276981174946,0.032921576872467995,0.0,2.6106194593012333
noise20,output,0.1,0.6,202,5,2.2279571170806887,18.9,2.177035888671875,18.9,0.8283699601888657,0.048216466791927814,0.03456598799675703,0.0,12.699115462601185
noise20,output,0.1,0.6,202,6,2.1722168464660645,18.2,2.1346767578125,18.5,0.8252431303262711,0.04099402576684952,0.036947266198694706,0.0,5.884955823421478
