condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
noise20,tensor,1.0,0.2,101,1,2.3194561710357666,11.5,2.3975086669921875,10.3,0.7347585707902908,0.11946194991469383,0.0,6.7073168233036995,14.024390280246735
noise20,tensor,1.0,0.2,101,2,2.3146188888549806,13.1,2.1715794677734377,21.8,0.7470718771219254,0.1286096442490816,0.0,10.36585345864296,11.585366167128086
noise20,tensor,1.0,0.2,101,3,2.222705902099609,16.15,2.08345556640625,22.0,0.8825772553682327,0.06024243030697107,0.0,0.6097560748457909,62.19512093812227
noise20,tensor,1.0,0.2,101,4,2.156149410247803,19.5,2.0112970581054688,27.0,0.7730270773172379,0.1392239611595869,0.0,12.804878130555153,18.90243925154209
noise20,tensor,1.0,0.2,101,5,2.124990301132202,21.4,1.9889880981445311,29.6,0.8260143101215363,0.06954110786318779,0.0,0.0,35.36585345864296
noise20,tensor,1.0,0.2,101,6,2.102378355026245,23.65,1.9784400024414062,28.9,0.7999088764190674,0.12113476917147636,0.0,7.926829345524311,25.60975532978773
noise20,tensor,0.3,0.2,202,1,2.3548492889404296,8.9,2.29015185546875,16.1,0.8269668221473694,0.028017502278089523,0.0,0.0,23.170731961727142
noise20,tensor,0.3,0.2,202,2,2.255336950302124,14.85,2.1585751953125,17.5,0.787406787276268,0.029299374669790268,0.0,0.0,0.0
noise20,tensor,0.3,0.2,202,3,2.3140843296051026,12.05,2.2323218994140626,17.4,0.7441288828849792,0.04170529590919614,0.0,0.0,0.0
noise20,tensor,0.3,0.2,202,4,2.2193291397094725,18.2,2.1077415161132813,25.4,0.7976669520139694,0.0440887538716197,0.0,0.0,3.658536449074745
noise20,tensor,0.3,0.2,202,5,2.149370288848877,21.5,2.07219970703125,24.5,0.807064414024353,0.03987053083255887,0.0,0.0,0.6097560748457909
noise20,tensor,0.3,0.2,202,6,2.1325848903656004,22.4,2.0584827880859375,25.2,0.7908542603254318,0.04430952947586775,0.0,0.0,0.0
noise20,output,0.3,0.2,202,1,2.3534428272247316,8.55,2.2841995849609376,15.6,0.8168846964836121,0.06942503526806831,0.06464382074773312,0.0,24.999999813735485
noise20,output,0.3,0.2,202,2,2.254470781326294,14.45,2.140809326171875,18.7,0.7808366417884827,0.06276434753090143,0.06062217615544796,0.0,1.6814159229397774
noise20,output,0.3,0.2,202,3,2.177880060195923,20.45,2.0467672119140623,26.0,0.7875588089227676,0.06175801903009415,0.05890532396733761,0.0,1.9911504350602627
noise20,output,0.3,0.2,202,4,2.109135076522827,22.4,1.9879909057617187,27.7,0.7921542972326279,0.05446918960660696,0.05200422275811434,0.044247787445783615,0.8407079614698887
noise20,output,0.3,0.2,202,5,2.0730677490234375,24.55,1.9506094360351562,28.9,0.7844123542308807,0.05797651410102844,0.05514524132013321,0.044247787445783615,0.6194690242409706
